dir_rel,file_count,total_size_bytes,total_size_mb
tools/codex/runs/20260228_1/D_validation,8,1041,0.0
tools/codex/worktrees/A_core/apps/keystone/app/pitch/02-industrial-flow,1,1037,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/pitch/02-industrial-flow,1,1037,0.0
tools/codex/runs/20260228_022339_6C65/B_tooling,7,1035,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/01-double-engine,1,1033,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/FILES/apps/keystone/app/pitch/05-inventory-foundation,1,1030,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/05-inventory-foundation,1,1030,0.0
tools/codex/worktrees/A_core/apps/keystone/app/pitch/01-double-engine,1,1028,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/pitch/01-double-engine,1,1028,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/FILES/apps/keystone/app/pitch/06-shipments-receiving,1,1026,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/03-hitech-os,1,1026,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/06-shipments-receiving,1,1026,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/A_worker,7,1026,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/B_worker,7,1026,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/C_worker,7,1026,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/D_worker,7,1026,0.0
tools/codex/runs/20260228_1/C_features,8,1022,0.0
tools/codex/worktrees/A_core/apps/keystone/app/pitch/03-hitech-os,1,1021,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/pitch/03-hitech-os,1,1021,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/04-valuation,1,1016,0.0
tools/codex/runs/20260228_1/Z_aggregator,7,1012,0.0
tools/codex/runs/20260228_2/D_validation,7,1012,0.0
tools/codex/runs/20260228_2/Z_aggregator,7,1012,0.0
tools/codex/worktrees/A_core/apps/keystone/app/pitch/04-valuation,1,1011,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/pitch/04-valuation,1,1011,0.0
tools/codex/runs/20260228_022339_6C65/A_core,7,1008,0.0
tools/codex/worktrees/D_validation/apps/keystone/lib/pitch,2,1001,0.0
tools/codex/runs/20260304_061005_61C9/Z_aggregator,5,998,0.0
tools/codex/runs/20260228_2/C_features,7,994,0.0
tools/codex/runs/20260302_001507_20C8/A_core/LOGS,1,993,0.0
tools/codex/runs/20260228_1/A_core,8,982,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/02-industrial-flow,1,982,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/02-industrial-flow,1,982,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/pitch/02-industrial-flow,1,980,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/01-double-engine,1,973,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/01-double-engine,1,973,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/pitch/01-double-engine,1,971,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001,2,970,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/03-hitech-os,1,966,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/03-hitech-os,1,966,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/pitch/03-hitech-os,1,964,0.0
tools/codex/runs/20260228_2/A_core,7,958,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/04-valuation,1,956,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch/04-valuation,1,956,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/pitch/04-valuation,1,954,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/components/pitch/debug,3,953,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/components/pitch/debug,3,953,0.0
tools/codex/runs/20260304_130900_QA11/_context/WORKER_INPUTS,5,943,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/LOGS,1,940,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/LOGS,1,924,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/components/pitch/debug,3,901,0.0
apps/web/src/components,1,898,0.0
tools/codex/runs/20260304_174651_DBC8/C_features/FILES/apps/keystone/components/pitch/debug,2,896,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_174651_DBC8/C_features/FILES/apps/keystone/components/pitch/debug,2,896,0.0
apps/web/src/lib,1,886,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/web/src/lib,1,886,0.0
tools/codex/worktrees/A_core/apps/web/src/lib,1,885,0.0
tools/codex/worktrees/C_features/apps/web/src/lib,1,885,0.0
tools/codex/worktrees/D_validation/apps/web/src/lib,1,885,0.0
tools/codex/worktrees/Z_aggregator/apps/web/src/lib,1,885,0.0
tools/codex/runs/20260302_001507_20C8/Z_integrator,1,883,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/LOGS,1,882,0.0
tools/codex/worktrees/D_validation/tools/codex/runs/20260304_061005_61C9/D_validation/LOGS,1,844,0.0
packages/tooling,2,841,0.0
tools/codex/runs/20260302_001507_20C8,2,841,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/tooling,2,841,0.0
tools/codex/worktrees/A_core/packages/tooling,2,840,0.0
tools/codex/worktrees/B_tooling/packages/tooling,2,840,0.0
tools/codex/worktrees/C_features/packages/tooling,2,840,0.0
tools/codex/worktrees/D_validation/packages/tooling,2,840,0.0
tools/codex/worktrees/Z_aggregator/packages/tooling,2,840,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/status,1,839,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/status,1,838,0.0
tools/codex/runs/20260301_011534_EF0A/Z_integrator/LOGS,2,837,0.0
tools/codex/worktrees/B_tooling/apps/keystone/lib,2,837,0.0
tools/codex/runs/20260228_183257_093E/Z_integrator/LOGS,2,825,0.0
tools/codex/worktrees/D_validation/docs/quality/IMPROVEMENT_CLAIMS,1,819,0.0
docs/govos/dependency-map,1,812,0.0
tools/codex/worktrees/A_core/docs/govos/dependency-map,1,812,0.0
tools/codex/worktrees/B_tooling/docs/govos/dependency-map,1,812,0.0
tools/codex/worktrees/C_features/docs/govos/dependency-map,1,812,0.0
tools/codex/worktrees/D_validation/docs/govos/dependency-map,1,812,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/dependency-map,1,812,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/dependency-map,1,812,0.0
tools/codex/runs/20260302_001507_20C8/D_validation/LOGS,1,799,0.0
tools/codex/worktrees/D_validation/tools/codex/runs/20260302_001507_20C8/D_validation/LOGS,1,799,0.0
apps/keystone/providers,1,780,0.0
tools/codex/worktrees/A_core/apps/keystone/providers,1,780,0.0
tools/codex/worktrees/B_tooling/apps/keystone/providers,1,780,0.0
tools/codex/worktrees/C_features/apps/keystone/providers,1,780,0.0
tools/codex/worktrees/D_validation/apps/keystone/providers,1,780,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/providers,1,780,0.0
artifacts/keystone-scene-studio/notes,1,774,0.0
tools/codex/worktrees/A_core/configs/factory,2,751,0.0
tools/codex/worktrees/B_tooling/configs/factory,2,751,0.0
tools/codex/worktrees/C_features/configs/factory,2,751,0.0
tools/codex/worktrees/D_validation/configs/factory,2,751,0.0
tools/codex/worktrees/Z_aggregator/configs/factory,2,751,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/configs/factory,2,751,0.0
_attic/docs_dump/_root_archive/20260301_014802/configs/factory,2,751,0.0
_backup_closeout_20260301_071103,1,741,0.0
_backup_constitution_20260301_070024,1,741,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260305_092736_F9A0/A_core/LOGS,1,727,0.0
tools/codex/worktrees/A_core/factory,2,689,0.0
tools/codex/worktrees/B_tooling/factory,2,689,0.0
tools/codex/worktrees/C_features/factory,2,689,0.0
tools/codex/worktrees/D_validation/factory,2,689,0.0
tools/codex/worktrees/Z_aggregator/factory,2,689,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/factory,2,689,0.0
_attic/docs_dump/_root_archive/20260301_014802/factory,2,689,0.0
apps/keystone/public/brand,1,679,0.0
apps/web/public/brand,1,679,0.0
packages/ui-kit/src/brand/assets,1,679,0.0
tools/codex/runs/20260304_130900_QA11,1,657,0.0
tools/codex/runs/20260304_131500_RR01,1,657,0.0
tools/codex/runs/20260304_174343_8C66,1,657,0.0
tools/codex/runs/20260304_174651_DBC8,1,657,0.0
tools/codex/runs/20260305_092736_F9A0,1,657,0.0
docs/knowledge/codex_chats/export_20260304_152156/_logs,1,652,0.0
docs/troubleshooting,1,646,0.0
tools/codex/worktrees/A_core/docs/troubleshooting,1,646,0.0
tools/codex/worktrees/B_tooling/docs/troubleshooting,1,646,0.0
tools/codex/worktrees/C_features/docs/troubleshooting,1,646,0.0
tools/codex/worktrees/D_validation/docs/troubleshooting,1,646,0.0
tools/codex/worktrees/Z_aggregator/docs/troubleshooting,1,646,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/troubleshooting,1,646,0.0
tools/codex/runs/20260228_022339_6C65/Z_integrator,5,640,0.0
tools/codex/runs/20260302_001507_20C8/C_features/LOGS,1,636,0.0
tools/codex/dispatch/reports,1,630,0.0
tools/codex/worktrees/A_core/tools/health,1,630,0.0
tools/codex/worktrees/B_tooling/tools/health,1,630,0.0
tools/codex/worktrees/C_features/tools/health,1,630,0.0
tools/codex/worktrees/D_validation/tools/health,1,630,0.0
tools/codex/worktrees/Z_aggregator/tools/health,1,630,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/health,1,630,0.0
tools/health,1,630,0.0
apps/demo-engine,2,624,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/demo-engine,2,624,0.0
tools/codex/worktrees/A_core/apps/demo-engine,2,623,0.0
tools/codex/worktrees/B_tooling/apps/demo-engine,2,623,0.0
tools/codex/worktrees/C_features/apps/demo-engine,2,623,0.0
tools/codex/worktrees/D_validation/apps/demo-engine,2,623,0.0
tools/codex/worktrees/Z_aggregator/apps/demo-engine,2,623,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch,1,622,0.0
tools/codex/runs/20260228_1/Z_integrator,5,620,0.0
tools/codex/runs/20260228_2/Z_integrator,5,620,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260305_092736_F9A0/C_features/LOGS,1,618,0.0
tools/codex/D_validation/RUN_20260223_175429_hs/logs,4,603,0.0
tools/codex/runs/20260228_183257_093E/A_core/LOGS,2,594,0.0
tools/codex/runs/manual_20260301_212235/_queue/rework/state,1,593,0.0
tools/codex/runs/20260228_183257_093E/A_core/_pyshim/verify,2,584,0.0
tools/codex/runs/manual_20260301_212235/A_core/_git_snapshots/hos_factory-launcher_C_features,4,577,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src/fixtures,1,573,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src/fixtures,1,573,0.0
docs/semantics,1,543,0.0
artifacts/keystone-pitch-engine/programs/retention-prune,1,541,0.0
tools/codex/worktrees/B_tooling/apps/keystone/components/brand,2,536,0.0
tools/codex/runs/20260228_164549_2F73/D_validation/FILES/docs_test,3,534,0.0
tools/codex/runs/20260228_164549_2F73/C_features/FILES/docs_test,3,522,0.0
tools/codex/runs/20260228_164549_2F73/B_tooling/FILES/docs_test,3,516,0.0
tools/codex/examples/factory,2,513,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine,1,513,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/examples/factory,2,513,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine,1,512,0.0
tools/codex/worktrees/A_core/tools/codex/examples/factory,2,511,0.0
tools/codex/worktrees/B_tooling/tools/codex/examples/factory,2,511,0.0
tools/codex/worktrees/C_features/tools/codex/examples/factory,2,511,0.0
tools/codex/worktrees/D_validation/tools/codex/examples/factory,2,511,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/examples/factory,2,511,0.0
artifacts/keystone-pitch-engine/retention,1,503,0.0
tools/codex/runs/20260228_164549_2F73/A_core/FILES/docs_test,3,498,0.0
packages/tooling/eslint,1,497,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/tooling/eslint,1,497,0.0
tools/codex/worktrees/A_core/packages/tooling/eslint,1,496,0.0
tools/codex/worktrees/B_tooling/packages/tooling/eslint,1,496,0.0
tools/codex/worktrees/C_features/packages/tooling/eslint,1,496,0.0
tools/codex/worktrees/D_validation/packages/tooling/eslint,1,496,0.0
tools/codex/worktrees/Z_aggregator/packages/tooling/eslint,1,496,0.0
docs/runbooks,6,495,0.0
docs/playbooks,5,479,0.0
tools/logs/keystone_verify,1,467,0.0
tools/codex/runs/BAD,1,458,0.0
docs/architecture,1,454,0.0
apps/keystone/app/api/activity,1,442,0.0
tools/codex/worktrees/A_core/apps/keystone/app/api/activity,1,442,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/api/activity,1,442,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/activity,1,442,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/api/activity,1,442,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/api/activity,1,442,0.0
apps/keystone/app/api/widgets,1,437,0.0
tools/codex/worktrees/A_core/apps/keystone/app/api/widgets,1,437,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/api/widgets,1,437,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/widgets,1,437,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/api/widgets,1,437,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/api/widgets,1,437,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/lib/pitch,1,431,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/lib/pitch,1,431,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/scripts,1,429,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/artifacts,1,428,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/artifacts,1,428,0.0
docs/visual-baselines,1,418,0.0
tools/codex/runs/_gc,2,409,0.0
apps/keystone/app/api/runs,1,406,0.0
tools/codex/worktrees/A_core/apps/keystone/app/api/runs,1,406,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/api/runs,1,406,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/runs,1,406,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/api/runs,1,406,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/api/runs,1,406,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/ui-kit/src/layers,1,398,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/ui-kit/src/layers,1,398,0.0
tools/codex/memory,4,397,0.0
packages/tooling/tsconfig,1,393,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/tooling/tsconfig,1,393,0.0
tools/codex/worktrees/A_core/packages/tooling/tsconfig,1,392,0.0
tools/codex/worktrees/B_tooling/packages/tooling/tsconfig,1,392,0.0
tools/codex/worktrees/C_features/packages/tooling/tsconfig,1,392,0.0
tools/codex/worktrees/D_validation/packages/tooling/tsconfig,1,392,0.0
tools/codex/worktrees/Z_aggregator/packages/tooling/tsconfig,1,392,0.0
tools/codex/runs/manual_20260301_212235/A_core/_git_snapshots/hos_factory-launcher_Z_aggregator,4,385,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/Z_integrator/LOGS,2,367,0.0
apps/keystone/lib,1,362,0.0
tools/codex/worktrees/A_core/apps/keystone/lib,1,362,0.0
tools/codex/worktrees/C_features/apps/keystone/lib,1,362,0.0
tools/codex/worktrees/D_validation/apps/keystone/lib,1,362,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/lib,1,362,0.0
tools/codex/runs/20260301_010535_E0B1/C_features/FILES,1,354,0.0
tools/codex/runs/20260228_183257_093E/D_validation/LOGS,2,352,0.0
tools/codex/runs/20260301_010535_E0B1/Z_aggregator/FILES,1,351,0.0
tools/codex/runs/20260301_011534_EF0A/D_validation/FILES/docs_test,3,329,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/FILES/docs_test,3,327,0.0
tools/codex/runs/20260301_011534_EF0A/B_tooling/FILES/docs_test,3,326,0.0
tools/codex/runs/20260301_011534_EF0A/A_core/FILES/docs_test,3,323,0.0
tools/codex/runs/20260228_183257_093E,2,321,0.0
tools/codex/runs/integration_invalid_repo_root_debug_20260304/Z_integrator/LOGS,2,315,0.0
tools/codex/worktrees/A_core/tools/hos/factory,1,314,0.0
tools/codex/worktrees/B_tooling/tools/hos/factory,1,314,0.0
tools/codex/worktrees/C_features/tools/hos/factory,1,314,0.0
tools/codex/worktrees/D_validation/tools/hos/factory,1,314,0.0
tools/codex/worktrees/Z_aggregator/tools/hos/factory,1,314,0.0
tools/hos/factory,1,314,0.0
tools/codex/worktrees/A_core/configs,1,296,0.0
tools/codex/worktrees/B_tooling/configs,1,296,0.0
tools/codex/worktrees/C_features/configs,1,296,0.0
tools/codex/worktrees/D_validation/configs,1,296,0.0
tools/codex/worktrees/Z_aggregator/configs,1,296,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/configs,1,296,0.0
_attic/docs_dump/_root_archive/20260301_014802/configs,1,296,0.0
artifacts/keystone-scene-studio/retention,2,293,0.0
packages/ui-kit/src/types,1,291,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/types,1,291,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/types,1,291,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/types,1,291,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/types,1,291,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/types,1,291,0.0
tools/codex/runs/auto_closeout_smoke_20260301/A_worker/LOGS,2,283,0.0
tools/codex/runs/auto_closeout_smoke_20260301/B_worker/LOGS,2,283,0.0
tools/codex/worktrees/D_validation/tools/codex/runs/20260304_174651_DBC8/D_validation/LOGS,1,268,0.0
tools/codex/runs/ci_factory_local_fix2/Z_integrator/LOGS,2,266,0.0
tools/codex/runs/ci_factory_local_fix3/Z_integrator/LOGS,2,266,0.0
tools/codex/runs/ci_factory_local_fix4/Z_integrator/LOGS,2,266,0.0
tools/codex/runs/ci_factory_local_fix5/Z_integrator/LOGS,2,266,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/Z_integrator/LOGS,2,264,0.0
tools/codex/runs/ci_factory_local_1/Z_integrator/LOGS,2,263,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/A_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/B_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/C_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/D_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/A_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/B_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/C_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/D_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/A_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/B_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/C_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/D_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/A_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/B_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/C_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/D_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/A_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/B_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/C_worker/LOGS,2,262,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/D_worker/LOGS,2,262,0.0
tools/codex/runs/ci_factory_local_2/Z_integrator/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/A_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/B_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/C_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/D_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/A_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/B_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/C_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/D_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/A_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/B_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/C_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/D_worker/LOGS,2,260,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/A_worker/LOGS,2,258,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/B_worker/LOGS,2,258,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/C_worker/LOGS,2,258,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/D_worker/LOGS,2,258,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/A_worker/LOGS,2,258,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/B_worker/LOGS,2,258,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/C_worker/LOGS,2,258,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/D_worker/LOGS,2,258,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/A_worker/LOGS,2,254,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/B_worker/LOGS,2,254,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/C_worker/LOGS,2,254,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/D_worker/LOGS,2,254,0.0
tools/codex/_state,1,254,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/FILES/apps/keystone,1,251,0.0
tools/codex/runs/20260301_011534_EF0A/D_validation/FILES,1,250,0.0
tools/codex/runs/20260304_130900_QA11/Z_integrator,1,244,0.0
tools/codex/runs/20260304_131500_RR01/Z_integrator,1,244,0.0
tools/codex/runs/20260304_174343_8C66/Z_integrator,1,244,0.0
tools/codex/runs/20260304_174651_DBC8/Z_integrator,1,244,0.0
tools/codex/runs/20260305_092736_F9A0/Z_integrator,1,244,0.0
tools/codex/runs/20260304_120000_ABCD/_queue/rework/outbox,1,235,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/verify,1,235,0.0
tools/codex/runs/manual_20260301_212235/A_core/_git_snapshots/hos_factory-launcher_A_core,4,214,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/premium,1,182,0.0
tools/hos/visual/templates,1,175,0.0
tools/codex/worktrees/D_validation/tools/codex/runs/20260304_061005_61C9/D_validation/FILES,1,173,0.0
cla,2,156,0.0
apps/demo-engine/src,1,152,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/demo-engine/src,1,152,0.0
tools/codex/worktrees/A_core/apps/demo-engine/src,1,151,0.0
tools/codex/worktrees/B_tooling/apps/demo-engine/src,1,151,0.0
tools/codex/worktrees/C_features/apps/demo-engine/src,1,151,0.0
tools/codex/worktrees/D_validation/apps/demo-engine/src,1,151,0.0
tools/codex/worktrees/Z_aggregator/apps/demo-engine/src,1,151,0.0
tools/codex/runs/20260304_120000_ABCD/_queue/rework/state,1,149,0.0
artifacts/keystone-scene-studio/rerun-requests,1,134,0.0
artifacts/keystone-scene-studio/triage,1,133,0.0
docs/design,6,132,0.0
tools/codex/runs/20260304_130900_QA11/_debug,1,128,0.0
docs/security,6,119,0.0
packages/tooling/prettier,1,117,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/tooling/prettier,1,117,0.0
tools/codex/worktrees/A_core/packages/tooling/prettier,1,116,0.0
tools/codex/worktrees/B_tooling/packages/tooling/prettier,1,116,0.0
tools/codex/worktrees/C_features/packages/tooling/prettier,1,116,0.0
tools/codex/worktrees/D_validation/packages/tooling/prettier,1,116,0.0
tools/codex/worktrees/Z_aggregator/packages/tooling/prettier,1,116,0.0
_attic/tool_outputs,1,116,0.0
_attic/docs_dump,1,113,0.0
_attic/snapshots,1,113,0.0
tools/codex/D_validation/RUN_20260226_180152/LOGS,1,111,0.0
tools/codex/D_validation/RUN_20260226_180339/LOGS,1,111,0.0
tools/codex/D_validation/RUN_20260226_180543/LOGS,1,111,0.0
tools/codex/D_validation/RUN_20260226_180629/LOGS,1,111,0.0
tools/codex/D_validation/RUN_20260226_180800/LOGS,1,111,0.0
tools/codex/C_features/RUN_20260226_180152/LOGS,1,109,0.0
tools/codex/C_features/RUN_20260226_180339/LOGS,1,109,0.0
tools/codex/C_features/RUN_20260226_180543/LOGS,1,109,0.0
tools/codex/C_features/RUN_20260226_180629/LOGS,1,109,0.0
tools/codex/C_features/RUN_20260226_180800/LOGS,1,109,0.0
_attic,1,109,0.0
tools/codex/B_tooling/RUN_20260226_180152/LOGS,1,108,0.0
tools/codex/B_tooling/RUN_20260226_180339/LOGS,1,108,0.0
